1403107260,0,0,3788.36,3790.73,3790.73,3788.36,18.157
1403107320,0,0,3789.82,3788.18,3790.64,3788.18,12.0063
1403107380,0,0,3788.23,3789.06,3789.09,3788.21,6.718
1403107440,0,0,3789.06,3789,3789.06,3788.98,19.965
1403107500,0,0,3788.18,3788.2,3788.58,3788,16.061
1403107560,0,0,3788.07,3789.01,3790,3788.07,19.271
1403107620,0,0,3789.03,3789.18,3789.98,3789.03,18.0414
1403107680,0,0,3789.05,3788,3789.05,3788,4.641
1403107740,0,0,3787.77,3786.63,3787.77,3786.58,8.062
1403107800,0,0,3786.73,3786.98,3788.75,3785.34,21.7657
1403107860,0,0,3786.75,3787.73,3788.86,3786.11,14.612
1403107920,0,0,3788,3787.97,3789.87,3787.97,11.336
1403107980,0,0,3788.73,3787.73,3789.54,3787.73,5.34
1403108040,0,0,3787.61,3785.32,3787.61,3785.32,25.507
1403108100,0,0,3786.34,3784.4,3786.4,3784,35.396
1403108160,0,0,3784.41,3784.11,3785.02,3783.94,20.84
1403108220,0,0,3783.48,3784.96,3785.24,3783.46,22.9993
1403108280,0,0,3784.62,3783.77,3784.64,3783.75,23.9431
1403108340,0,0,3783.67,3783,3783.8,3783,10.477
1403108400,0,0,3783.05,3783.43,3783.82,3782.6,13.645
1403108460,0,0,3782.91,3783.31,3783.41,3782.91,3.384
1403108520,0,0,3783.31,3782.22,3783.46,3780,46.482
1403108580,0,0,3782.22,3783.27,3783.27,3781.04,9.3531
1403108640,0,0,3783.1,3782.72,3783.43,3780.01,25.5536
1403108700,0,0,3780.72,3780.29,3783.78,3779.01,62.672
1403108760,0,0,3779.5,3780.17,3780.34,3779.5,8.759
1403108820,0,0,3779.44,3774.94,3779.46,3774.94,67.387
1403108880,0,0,3774.9,3773.29,3774.9,3771,166.168
1403108940,0,0,3773.97,3774.68,3778,3772.62,122.399
1403109000,0,0,3774.68,3777.34,3780,3774.66,57.005
1403109060,0,0,3777.36,3775,3778,3774.98,39.401
1403109120,0,0,3775.41,3775.31,3776.97,3774.8,10.23
1403109180,0,0,3775.02,3777.02,3777.02,3775.02,11.812
1403109240,0,0,3778,3780.63,3781.47,3777.04,74.3592
1403109300,0,0,3781.47,3779.97,3783,3775.46,48.6
1403109360,0,0,3779.97,3778.95,3779.97,3778.94,37.556
1403109420,0,0,3778.86,3778.29,3779.82,3777.24,19.447
1403109480,0,0,3778.93,3779.35,3779.88,3776.62,13.478
1403109540,0,0,3779.2,3777.78,3779.2,3776.55,13.0954
1403109600,0,0,3777.52,3778.16,3778.99,3777.5,25.893
1403109660,0,0,3778.16,3780.01,3782.77,3778,80.518
1403109720,0,0,3781.02,3780.87,3781.76,3780,60.559
1403109780,0,0,3780.84,3780.95,3781,3779.23,40.233
1403109840,0,0,3780.95,3782.97,3782.97,3780.95,54.684
1403109900,0,0,3782.16,3781.38,3783.01,3780,20.642
1403109960,0,0,3780.4,3781.4,3781.4,3780.4,5.637
1403110020,0,0,3781.51,3781.6,3782.99,3781.51,12.45
